,nome,estado
977092,Jaqueline Cassol,RO
1234795,Mariana Carvalho,RO
15662,Jaime Bagattoli,RO
586163,Jaime Bagattoli,RO
1128729,Mariana Carvalho,RO
1312270,Jaime Bagattoli,RO
717274,Jaime Bagattoli,RO
682702,Mariana Carvalho,RO
1374754,Mariana Carvalho,RO
181270,Jaime Bagattoli,RO
876585,Mariana Carvalho,RO
1295993,Mariana Carvalho,RO
438344,Nulo,RO
502567,Jaime Bagattoli,RO
1343777,Nulo,RO
25975,Jaqueline Cassol,RO
603979,Jaime Bagattoli,RO
1259334,Jaqueline Cassol,RO
1283202,Mariana Carvalho,RO
543966,Jaqueline Cassol,RO
518790,Jaqueline Cassol,RO
302861,Jaqueline Cassol,RO
516474,Mariana Carvalho,RO
39523,Nulo,RO
1245492,Jaqueline Cassol,RO
1044482,Jaime Bagattoli,RO
745714,Mariana Carvalho,RO
162617,Jaqueline Cassol,RO
805403,Mariana Carvalho,RO
431077,Mariana Carvalho,RO
1265180,Jaime Bagattoli,RO
1050435,Mariana Carvalho,RO
1087901,Mariana Carvalho,RO
587815,Mariana Carvalho,RO
376178,Mariana Carvalho,RO
1021203,Mariana Carvalho,RO
766562,Jaime Bagattoli,RO
1138118,Mariana Carvalho,RO
485546,Mariana Carvalho,RO
699696,Jaime Bagattoli,RO
340007,Expedito Junior,RO
1085128,Jaime Bagattoli,RO
835988,Expedito Junior,RO
644405,Mariana Carvalho,RO
155159,Mariana Carvalho,RO
698749,Jaqueline Cassol,RO
146311,Jaime Bagattoli,RO
1378194,Mariana Carvalho,RO
711079,Mariana Carvalho,RO
162734,Mariana Carvalho,RO
1006587,Mariana Carvalho,RO
549201,Mariana Carvalho,RO
1066407,Jaime Bagattoli,RO
437676,Jaime Bagattoli,RO
859878,Nulo,RO
173183,Expedito Junior,RO
799304,Expedito Junior,RO
817209,Jaime Bagattoli,RO
1122154,Mariana Carvalho,RO
589683,Jaqueline Cassol,RO
963101,Nulo,RO
1036150,Jaime Bagattoli,RO
775177,Acir Gurgacz,RO
947639,Jaqueline Cassol,RO
805175,Mariana Carvalho,RO
1102193,Jaqueline Cassol,RO
1011628,Branco,RO
384802,Jaime Bagattoli,RO
514699,Jaime Bagattoli,RO
573020,Mariana Carvalho,RO
24284,Nulo,RO
212166,Jaime Bagattoli,RO
609959,Mariana Carvalho,RO
287366,Expedito Junior,RO
99409,Jaime Bagattoli,RO
389726,Jaime Bagattoli,RO
142665,Jaime Bagattoli,RO
795659,Mariana Carvalho,RO
509703,Jaime Bagattoli,RO
1293803,Jaime Bagattoli,RO
448406,Jaime Bagattoli,RO
86925,Mariana Carvalho,RO
509329,Jaqueline Cassol,RO
761507,Jaime Bagattoli,RO
280555,Mariana Carvalho,RO
893323,Mariana Carvalho,RO
942861,Mariana Carvalho,RO
25436,Branco,RO
1214836,Jaqueline Cassol,RO
484376,Pastor Josinelio,RO
200499,Jaime Bagattoli,RO
373239,Nulo,RO
231692,Jaqueline Cassol,RO
886653,Mariana Carvalho,RO
1211907,Nulo,RO
106217,Jaime Bagattoli,RO
64511,Mariana Carvalho,RO
1220754,Jaime Bagattoli,RO
